subj_id,seed,date,computer,block,block_type,trial,cue_type,cue_validity,cue_dir,cue_pos_dy,target_loc,target_pos_dy,correct_response,cue_pos_y,target_pos_x,target_pos_y,response,rt,is_correct
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,83,arrow,valid,left,0.361885064896,left,0.801684094396,left,23.8844142831,-342.013669647,52.9111502301,left,428.691643756,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,84,arrow,valid,right,0.93133737863,right,-0.0424475815166,right,61.4682669896,318.442057511,-2.80154038009,right,306.46351818,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,85,arrow,valid,right,-1.42450616449,right,-1.14381743094,right,-94.0174068566,346.5275325,-75.4919504422,right,340.873197187,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,86,word,invalid,right,-0.551254841255,left,-1.45003762747,left,-36.3828195228,-338.38162176,-95.7024834127,left,358.039146755,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,87,word,invalid,left,-2.49613929851,right,1.22363646057,right,-164.745193702,329.158968541,80.7600063976,right,446.418065578,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,88,arrow,valid,left,-0.08104440025,left,0.629992805575,left,-5.3489304165,-344.106892851,41.5795251679,left,419.467055239,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,89,word,valid,right,-0.725750559698,right,2.13032440478,right,-47.8995369401,343.566589475,140.601410715,right,311.546500307,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,90,arrow,invalid,left,-0.515450267106,right,-0.727577453547,right,-34.019717629,353.050494471,-48.0201119341,right,434.100475162,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,91,word,valid,left,-1.12415900915,left,0.607467012069,left,-74.1944946042,-363.813618918,40.0928227965,left,327.139862347,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,92,arrow,valid,right,0.766892805059,right,-0.400429647839,right,50.6149251339,376.993893312,-26.4283567574,right,280.988429207,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,93,arrow,invalid,left,1.30468880057,right,-0.456696811317,right,86.1094608379,329.262532371,-30.1419895469,right,428.275530692,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,94,arrow,valid,right,-1.28914787392,right,0.842548971191,right,-85.0837596789,328.1589691,55.6082320986,right,289.728085976,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,95,arrow,valid,left,2.52912672889,left,-2.01122919267,left,166.922364107,-365.509879128,-132.741126716,left,340.144359041,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,96,arrow,invalid,right,-0.342529308856,left,-1.03604929081,left,-22.6069343845,-370.76767198,-68.3792531936,left,485.260630958,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,97,word,valid,right,-1.63496571985,right,1.19368763617,right,-107.90773751,374.242448209,78.7833839875,right,440.763727762,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,98,word,valid,right,0.909208759182,right,-1.55212585367,right,60.007778106,368.890519927,-102.440306342,right,389.163452666,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,99,word,invalid,right,0.975586631302,left,-0.407414444345,left,64.3887176659,-382.253786847,-26.8893533268,left,396.574108396,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,100,arrow,invalid,left,-1.10797855783,right,2.49214513768,right,-73.1265848165,375.069807184,164.481579087,right,315.371861216,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,101,arrow,valid,left,-0.0242594888137,left,-0.191515108418,left,-1.60112626171,-355.894433533,-12.6399971556,left,357.487637084,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,102,arrow,valid,left,0.934158509431,left,0.30787713956,left,61.6544616225,-318.951385033,20.319891211,left,429.955347441,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,103,arrow,valid,right,0.131683931461,right,-0.488335679048,right,8.69113947644,374.09759133,-32.2301548171,right,403.373717796,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,104,word,valid,left,-0.188434021521,left,0.323852640242,left,-12.4366454204,-351.345559911,21.374274256,left,512.125218287,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,105,word,valid,left,-0.861727734749,left,1.45796708921,left,-56.8740304935,-317.216510843,96.2258278879,left,601.90867912,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,106,arrow,valid,left,-0.854373441223,left,-0.0209110286337,left,-56.3886471207,-343.934992868,-1.38012788982,left,504.661427811,1
MAR101,101,2015_Nov_17_1316,LL-Kramer,2,test,107,arrow,invalid,right,0.275934983559,left,-0.680497624941,left,18.2117089149,-337.700197583,-44.9128432461,left,395.451562945,1
